Topic,word,per
1,생각,54.1
1,세상,48.2
1,시간,48.0
1,사랑,44.3
1,지금,40.4
1,어디,39.9
1,우리,37.9
1,소리,37.4
1,모두,30.9
1,순간,29.8
1,친구,28.3
1,내일,27.2
1,하루,26.7
1,아무,26.2
1,머리,25.8
1,다가,25.1
1,사람,24.2
1,자꾸,23.7
1,여름,23.6
1,듯이,23.3
1,아직,20.9
1,가도,20.6
1,행복,20.6
1,시작,20.0
1,대로,19.8
1,살짝,19.4
1,보고,19.2
1,겨울,18.4
1,다른,18.0
1,어도,17.9
1,조금,17.7
1,사이,17.3
1,어요,17.0
1,걱정,16.6
1,그게,16.5
1,대해,16.3
1,영원,15.5
1,얘기,15.4
1,오늘,15.3
1,어진,15.2
1,달라,14.5
1,크게,14.5
1,바람,14.3
1,눈물,14.2
1,상처,14.2
1,서로,14.1
1,지나,14.1
1,전부,14.1
1,언제,14.1
1,우릴,13.9
1,가슴,13.6
1,어깨,13.3
1,마음,12.9
1,거리,12.8
1,이상,12.5
1,어서,12.5
1,살짝 살짝,12.3
1,면서,12.2
1,사라,12.1
1,하늘,12.1
1,을지,12.1
1,기도,12.1
1,혼자,12.0
1,이름,12.0
1,당신,11.7
1,미안,11.6
1,내겐,11.5
1,높이,11.3
1,무릎,11.3
1,불안,11.3
1,바보,11.3
1,가득,10.9
1,거기,10.7
1,위해,10.4
1,절대,10.4
1,대체,10.3
1,말투,10.3
1,날개,10.3
1,더라도,10.3
1,처음,10.3
1,피어,10.3
1,오지,10.2
1,그때,10.1
1,바다,10.0
1,항상,9.7
1,종일,9.4
1,기분,9.4
1,해지,9.4
1,반쪽,9.3
1,다음,9.3
1,신경,9.3
1,필요,9.3
1,바로,9.3
1,자유,9.2
1,심장,9.2
1,어둠,9.1
1,가지,9.1
1,하루 종일,9.0
1,라서,9.0
1,라가,9.0
1,특별,8.9
1,기억,8.9
1,저기,8.8
1,계속,8.8
1,누가,8.7
1,향기,8.6
1,인지,8.6
1,얼굴,8.6
1,홀로,8.5
1,절대로,8.3
1,걸음,8.3
1,그녀,8.3
1,나라,8.3
1,일어,8.3
1,온기,8.3
1,기대,8.2
1,남아,8.2
1,가끔,8.2
1,잠시,8.2
1,마주,8.0
1,하니,8.0
1,잡고,8.0
1,어가,8.0
1,다리,8.0
1,용기,7.9
1,혹시,7.9
1,문제,7.8
1,우리 사이,7.7
1,이지,7.7
1,수록,7.5
1,머릿속,7.4
1,바닥,7.3
1,아이스크림,7.3
1,제발,7.3
1,마다,7.3
1,게로,7.3
1,서서,7.2
1,가라,7.2
1,역시,7.1
1,온몸,7.0
1,아보,7.0
1,어른,7.0
1,가운,6.9
1,태양,6.9
1,만큼,6.8
1,보지,6.7
1,타고,6.7
1,물어,6.7
1,마지막,6.6
1,지도,6.5
1,인생,6.5
1,무슨,6.4
1,아마,6.4
1,아가,6.3
1,침묵,6.3
1,꼬리,6.3
1,듯이 사랑,6.3
1,네겐,6.3
1,확실,6.3
1,고민,6.3
1,조여,6.3
1,어제,6.3
1,외로,6.2
1,가요,6.2
1,눈빛,6.2
1,이건,6.2
1,충분,6.1
1,때론,6.1
1,오래,6.1
1,따윈,6.0
1,가사,6.0
1,이유,5.9
1,익숙,5.9
1,그대로,5.9
1,노래,5.9
1,부신,5.9
1,연락,5.9
1,리지,5.9
1,아름,5.8
1,기적,5.8
1,영화,5.7
1,고백,5.7
1,느낌,5.7
1,목소리,5.6
1,눈치,5.6
1,감정,5.5
1,이해,5.5
1,매일,5.5
1,먼저,5.4
1,어색,5.4
1,반복,5.3
1,맘대로,5.3
1,아래,5.3
1,홀린,5.3
1,웃기,5.3
1,너머,5.3
1,내야,5.3
1,힐끔,5.3
1,나일,5.3
1,일수,5.3
1,움직,5.3
1,경고,5.3
1,목걸이,5.3
1,하자,5.3
1,거울,5.3
1,공기,5.3
1,송이,5.3
1,지면,5.3
1,지기,5.3
1,달리,5.3
1,라가 소리,5.2
1,소원,5.2
1,나야,5.2
1,거나,5.2
1,가기,5.2
1,뭔가,5.2
1,미소,5.2
1,부서,5.2
1,존재,5.1
1,불어,5.0
1,파도,5.0
1,날씨,5.0
1,아내,5.0
1,별빛,5.0
1,한숨,5.0
1,조금 다가,5.0
1,구름,4.8
1,자리,4.8
1,약속,4.7
1,한번,4.7
1,후회,4.7
1,도망,4.6
1,우주,4.5
1,아주,4.5
1,이란,4.5
1,오직,4.4
1,햇살,4.3
1,절망,4.3
1,치면,4.3
1,회하,4.3
1,굳이,4.3
1,별로,4.3
1,시계,4.3
1,하진,4.3
1,주머니,4.3
1,멋대로,4.3
1,얼마,4.3
1,창밖,4.3
1,자꾸 자꾸,4.3
1,니니,4.3
1,시간 시간,4.3
1,간다,4.3
1,가보,4.3
1,어디 세상,4.3
1,일인,4.3
1,세상 더라도,4.3
1,환상,4.3
1,지고,4.3
1,이토,4.3
1,어깨 기대,4.3
1,니지,4.3
1,대로 대로,4.3
1,완성,4.3
1,손목,4.3
1,아지,4.3
1,기만,4.3
1,우리 겨울,4.3
1,사방,4.3
1,사소,4.3
1,기운,4.3
1,고마,4.3
1,별일,4.3
1,부러,4.3
1,반짝 우리,4.3
1,발끝,4.3
1,걷기,4.3
1,아버,4.3
1,줄기,4.3
1,다리 어둠,4.3
1,아침,4.2
1,타오,4.2
1,려면,4.2
1,오른,4.2
1,핸드폰,4.1
1,완벽,4.1
1,반짝,4.1
1,지게,4.1
1,유일,4.1
1,솔직,4.0
1,현실,4.0
1,상관,4.0
1,여전,3.9
1,한순간,3.9
1,최선,3.9
1,아직 시간,3.9
1,연인,3.8
1,음악,3.8
1,관심,3.8
1,몰래,3.7
1,깊이,3.7
1,사실,3.7
1,신비,3.7
1,머릴,3.7
1,위로,3.7
1,표정,3.7
1,이면,3.7
1,지지,3.6
1,이나,3.6
1,안고,3.5
1,한잔,3.5
1,뒤돌,3.5
1,뒤돌 아보,3.5
1,어디 어요,3.5
1,만난,3.5
1,다린,3.4
1,어딘가,3.4
1,벌써,3.4
1,더욱,3.4
1,지금 지금,3.4
1,바람 불어,3.3
1,어도 어도,3.3
1,번지,3.3
1,거대,3.3
1,연구,3.3
1,대화,3.3
1,내겐 아직,3.3
1,내지,3.3
1,조심,3.3
1,연하,3.3
1,하나로,3.3
1,불편,3.3
1,거짓말,3.3
1,민트,3.3
1,습관,3.3
1,영웅,3.3
1,주기,3.3
1,일상,3.3
1,물음표,3.3
1,나기,3.3
1,힐끔 힐끔,3.3
1,걱정 모두,3.3
1,평화,3.3
1,하나로 충분,3.3
1,대로 그게,3.3
1,색깔,3.3
1,온통,3.3
1,순간 영원,3.3
1,전부 조금,3.3
1,마치,3.3
1,똑똑,3.3
1,아버지,3.3
1,사랑 얘기,3.3
1,추락,3.3
1,때문,3.3
1,차라리,3.3
1,나이,3.3
1,원망,3.3
1,대도,3.3
1,실컷,3.3
1,서울,3.3
1,아직 다가,3.3
1,마음대로,3.3
1,두리,3.3
1,버티고,3.3
1,데리,3.3
1,달라 지금,3.3
1,금방,3.3
1,적당,3.3
1,변화,3.3
1,동안,3.3
1,남자,3.3
1,오늘이,3.3
1,변치,3.3
1,정원,3.2
1,비교,3.2
1,방법,3.2
1,점점 가까이,3.2
1,아무 생각,3.2
1,사랑 바보,3.2
1,시선,3.2
1,장난,3.2
1,지하,3.2
1,거세,3.2
1,조금 이유,3.2
1,녀석,3.2
1,표현,3.1
1,얘길,3.1
1,리도,3.1
1,구나,3.1
1,어쩜,3.0
1,헤엄,3.0
1,담배,3.0
1,아하,3.0
1,대신,3.0
1,야만,2.9
1,두드,2.9
1,밀면,2.9
1,계절,2.9
1,사랑 어요,2.9
1,고개,2.8
1,이제야,2.8
1,선물,2.8
1,자유로,2.8
1,아해,2.8
1,준비,2.8
1,귓가,2.8
1,보이지,2.7
1,웃음,2.7
1,피고,2.7
1,모자라,2.7
1,요즘,2.7
1,우리 시작,2.7
1,장면,2.7
1,낯선,2.6
1,전화,2.6
1,리나,2.6
1,꽃잎,2.6
1,말로,2.6
1,그날,2.6
1,건너,2.6
1,얼마나,2.5
1,자신,2.5
1,숨소리,2.4
1,커피,2.4
1,대답,2.4
1,지금 달리,2.4
1,상상,2.4
1,무인도,2.4
1,는가,2.3
1,외로워,2.3
1,힘껏,2.3
1,타이밍,2.3
1,서면,2.3
1,이상은,2.3
1,채운,2.3
1,자고,2.3
1,생각 사랑,2.3
1,치기,2.3
1,뒤척,2.3
1,피곤,2.3
1,제일,2.3
1,마냥,2.3
1,신발,2.3
1,하진 생각,2.3
1,흉터,2.3
1,어쨌 거나,2.3
1,어쨌,2.3
1,사랑 후회,2.3
1,비틀,2.3
1,하든,2.3
1,헤어,2.3
1,세상 사람,2.3
1,세상 가슴,2.3
1,어진 우리,2.3
1,망설,2.3
1,몸부림,2.3
1,빌어,2.3
1,과정,2.3
1,지하방,2.3
1,제대로,2.3
1,어어,2.3
1,버릇,2.3
1,파란,2.3
1,여야,2.3
1,하늘 위로,2.3
1,사람 언제,2.3
1,부족,2.3
1,풍경,2.3
1,침대,2.3
1,선택,2.3
1,도시,2.3
1,수도,2.3
1,감당,2.3
1,원래,2.3
1,그대로 그대로,2.3
1,비행,2.3
1,게라,2.3
1,게로 전부,2.3
1,텐션,2.3
1,진지,2.3
1,잘못,2.3
1,만날,2.3
1,여름밤,2.3
1,차도,2.3
1,매번,2.3
1,몰래 몰래,2.3
1,공기 바람,2.3
1,보아,2.3
1,우리 마지막,2.3
1,바닷가,2.3
1,보랏빛,2.3
1,만큼 지금,2.3
1,텅텅,2.3
1,친구 생각,2.3
1,비밀,2.3
1,흥미,2.3
1,가야,2.3
1,고뇌,2.3
1,외치,2.3
1,망치,2.3
1,고통,2.2
1,마음속,2.2
1,끝내,2.2
1,치도,2.2
1,주인공,2.2
1,개뿔,2.2
1,기하,2.2
1,여주,2.2
1,갑자기,2.1
1,멀리,2.1
1,가려진,2.1
1,진짜,2.1
1,순수,2.1
1,고서,2.1
1,응원,2.1
1,성공,2.1
1,그거,2.1
1,나날,2.1
1,다행,2.0
1,시절,2.0
1,이후,1.9
1,기회,1.9
1,달이,1.9
1,그대 어요,1.9
1,이순,1.9
1,발자국,1.9
1,놀이,1.9
1,종이,1.9
1,래서,1.8
1,당장,1.8
1,엄마,1.8
1,핑계,1.8
1,레게,1.8
1,외면,1.8
1,감고,1.7
1,편안,1.7
1,재미,1.7
1,한지,1.7
1,은지,1.7
1,푸른,1.7
1,어쩌면,1.6
1,거란,1.6
1,아야,1.6
1,진실,1.6
1,건가,1.6
1,흔적,1.5
1,나은,1.5
1,마저,1.5
1,안녕,1.5
1,었어,1.5
1,근대,1.5
1,가장,1.5
1,주말,1.4
1,세계,1.4
1,운명,1.4
1,무엇,1.4
1,축제,1.4
1,다린 지금,1.4
1,인걸,1.4
1,아픔,1.4
1,정신,1.4
1,활짝,1.4
1,생각 지금,1.4
1,조차,1.3
1,미래,1.3
1,예전,1.3
1,건배,1.3
1,최고,1.3
1,혼란,1.3
1,덕분,1.3
1,차라리 기적,1.3
1,투하,1.3
1,걸음걸이,1.3
1,하루하루,1.3
1,조절,1.3
1,차려,1.3
1,한마디,1.3
1,구들,1.3
1,희망,1.3
1,옛날,1.3
1,종일 어도,1.3
1,하루 종일 어도,1.3
1,기지개,1.3
1,후회 우리,1.3
1,어차피,1.3
1,기억 오늘,1.3
1,화가,1.3
1,촛불,1.3
1,잔잔,1.3
1,회색,1.3
1,다만,1.3
1,내자,1.3
1,사랑 세상,1.3
1,시간 벌써,1.3
1,한강,1.3
1,계획,1.3
1,다도,1.3
1,휴식,1.3
1,혼자 시간,1.3
1,행운,1.3
1,어선,1.3
1,기타,1.3
1,왼손,1.3
1,청춘,1.3
1,사람인,1.3
1,태양 아래,1.3
1,무게,1.3
1,오늘 내일,1.3
1,고단,1.3
1,가시,1.3
1,다지,1.3
1,중독,1.3
1,말리,1.3
1,불빛,1.3
1,따위,1.3
1,앨범,1.3
1,망설 이지,1.3
1,그것,1.3
1,보고서,1.3
1,생각 눈물,1.3
1,대가,1.3
1,나침반,1.3
1,버려진,1.3
1,돌이,1.3
1,보기,1.3
1,그대로 그대로 그대로,1.3
1,꿈속,1.3
1,마찬가지,1.3
1,올해,1.3
1,크리스마스,1.3
1,부디,1.3
1,맘속,1.3
1,지독,1.3
1,지금 어디,1.3
1,정해진,1.3
1,착각,1.3
1,기다림,1.3
1,소릴,1.3
1,지금 순간,1.3
1,조금 조금,1.3
1,기억 마음,1.3
1,포기,1.3
1,선명,1.3
1,유혹,1.3
1,발견,1.3
1,이처럼,1.3
1,일도,1.3
1,홀로 피어,1.3
1,우리 아무,1.3
1,도망 멀리,1.3
1,콧대,1.3
1,음으로,1.3
1,웠던,1.3
1,슬픔,1.3
1,출구,1.3
1,익숙 서로,1.3
1,내일 조금,1.3
1,며칠,1.3
1,이별,1.3
1,은하수,1.3
1,나무,1.3
1,의미,1.3
1,하루 하루,1.2
1,홀로 노래,1.2
1,크게 우리,1.2
1,질투,1.1
1,장미꽃,1.0
1,이대,1.0
1,도로,1.0
1,해주,1.0
1,흠뻑,0.9
1,우연,0.9
1,가까이,0.9
1,사랑 이란,0.8
1,우산,0.8
1,기억 하니,0.8
1,번쩍,0.8
1,둘이서,0.7
1,그대 그대,0.7
1,세상 아름,0.7
1,천국,0.6
1,문득 생각,0.6
1,문득,0.6
1,감정 그때,0.6
1,지금 우리,0.6
1,시리,0.5
1,겨우,0.5
1,지루,0.5
1,조명,0.5
1,너희,0.5
1,그대,0.5
1,계절 사랑,0.5
1,오랫동안,0.5
1,공간,0.5
1,발걸음,0.5
1,홍대,0.5
1,미련,0.4
1,가난,0.4
1,콧노래,0.4
1,완전,0.4
1,첫사랑,0.4
1,먼지,0.4
1,무렵,0.4
1,내게로,0.4
1,시간 모자라,0.4
1,만남,0.4
1,부시,0.4
1,그리움,0.4
1,세상 아직,0.4
1,여태,0.4
1,오래전,0.4
1,개지,0.4
1,나름,0.4
1,뚝뚝,0.4
1,행동,0.4
1,호흡,0.4
1,키스,0.4
1,그땐,0.4
1,보라,0.4
1,그대 시간,0.4
1,번만,0.4
1,자주,0.4
1,창문,0.4
1,부정,0.4
1,과거,0.4
1,그림자,0.4
1,내일 그대,0.4
1,자연,0.4
1,지구,0.4
1,인사,0.4
1,무심,0.4
1,피해,0.4
1,라보,0.4
1,위해 매일,0.4
1,다른 다른,0.4
1,나은 사람,0.4
1,이보,0.4
1,방심,0.4
1,려고,0.4
1,자라,0.4
1,멀리 멀리,0.4
1,답지,0.4
1,그대 생각,0.4
1,스레,0.4
1,니야,0.4
1,두운,0.4
1,라만,0.4
1,부자,0.4
1,태양 영원,0.4
1,아들,0.4
1,입술,0.4
1,어간,0.4
1,나니,0.4
1,잠깐,0.4
1,숨결,0.4
1,갈증,0.4
1,도록,0.4
1,부담,0.4
1,우리 사랑,0.4
1,지긋지긋,0.4
1,그림,0.4
1,우리 처음,0.4
1,스스로,0.3
1,어안,0.3
1,눈앞,0.3
1,우리 마음,0.3
1,어깰,0.3
1,개진,0.3
1,점점,0.3
1,훗날,0.3
1,때로는,0.3
1,각하,0.3
1,마음 모두,0.3
1,입김,0.3
1,이야기,0.3
1,멍하니,0.3
1,알람,0.3
1,서부,0.3
1,리듬,0.3
1,문자,0.3
1,세상 사랑,0.3
1,찬란,0.3
1,화려,0.3
1,한참,0.3
1,모습,0.3
1,사진,0.3
1,황홀,0.3
1,나나,0.3
1,일단,0.3
