단어,빈도,category
너만을,7.273972152023802,드라이브
신경,7.269687898603733,드라이브
마음에,7.246012078961379,드라이브
모르겠어,7.198087960032453,드라이브
모두가,7.1411404779487295,드라이브
싶지,7.120966002380298,드라이브
있어도,7.120230765343661,드라이브
보여줘,7.119195580890529,드라이브
사람들,7.11163485697638,드라이브
빛,7.1039806366673535,드라이브
잠깐,7.080525201897184,드라이브
너야,7.076523809928995,드라이브
테니까,7.049891182072718,드라이브
솔직히,7.040136476924966,드라이브
세상을,7.014660821706475,드라이브
닿을,6.989682371177499,드라이브
것을,6.988376118913906,드라이브
아는,6.967215769559063,드라이브
너랑,6.95923216051078,드라이브
똑같은,6.956387807732422,드라이브
모습이,6.9491288315608974,드라이브
음,6.93174697492982,드라이브
반짝이는,6.925941347081887,드라이브
하늘을,6.887205920858194,드라이브
말하지,6.886151512780144,드라이브
밤은,6.885122421873082,드라이브
여긴,6.881405178155201,드라이브
보다,6.876919139186272,드라이브
알잖아,6.860744516251105,드라이브
안고,6.853509527648049,드라이브
가득한,6.850553138894742,드라이브
순간을,6.849456660323531,드라이브
웃고,6.82406857266097,드라이브
지난,6.823645454990438,드라이브
미쳐,6.820193640262342,드라이브
말아줘,6.772822298402934,드라이브
말아요,6.7687670580244195,드라이브
만난,6.748744155974585,드라이브
슬픈,6.7230302310935475,드라이브
담아,6.722340577491429,드라이브
것이,6.7162841132710245,드라이브
있던,6.711631556475155,드라이브
서로를,6.691046354191862,드라이브
채워,6.68663015019481,드라이브
없지만,6.68293020999245,드라이브
큰,6.661146407396177,드라이브
요즘,6.6541927807679455,드라이브
차라리,6.6511669496445105,드라이브
말은,6.651163016243534,드라이브
웃는,6.635971529375841,드라이브
향기,6.632419906009486,드라이브
어느,6.602304416758899,드라이브
다음,6.594832931397061,드라이브
어쩔,6.590878256855022,드라이브
듯해,6.584182114876999,드라이브
꿈이,6.555956711377246,드라이브
올,6.553823412855116,드라이브
맘대로,6.526046041075699,드라이브
살짝,6.51549658833615,드라이브
집에,6.458034676612514,드라이브
그리,6.448186526637398,드라이브
이제야,6.427207994224775,드라이브
손에,6.422537494123689,드라이브
못할,6.420392702576653,드라이브
돈,6.41663319899715,드라이브
않고,6.4043919913331475,드라이브
그대와,6.402443555366835,드라이브
있고,6.395016995558464,드라이브
사라져,6.385672986477788,드라이브
너에게로,6.3645548966488965,드라이브
사는,6.352363753418092,드라이브
떠나,6.349414749140538,드라이브
누구보다,6.334874385834219,드라이브
몸이,6.3283832916380645,드라이브
때마다,6.315159667309497,드라이브
바보,6.2874681738073885,드라이브
특별한,6.283105849038018,드라이브
바라봐,6.279987771059064,드라이브
야,6.272728329124674,드라이브
멈추지,6.2721605376477845,드라이브
모습을,6.26535331989985,드라이브
곳을,6.2185356218416485,드라이브
내게로,6.210874554047751,드라이브
멈춰,6.200459660509764,드라이브
어디로,6.19862753502014,드라이브
달려,6.197862110083755,드라이브
미친,6.194959473020866,드라이브
여자,6.184475679642189,드라이브
남은,6.173110751431522,드라이브
그대여,6.168700955173421,드라이브
수는,6.167028264191295,드라이브
뿐,6.152925142374974,드라이브
그대는,6.145256619775865,드라이브
놓지,6.140479148785805,드라이브
날이,6.139940387959318,드라이브
춰,6.129295737908998,드라이브
아픈,6.122401217773012,드라이브
있는데,6.094109404224562,드라이브
파도,6.093855143689083,드라이브
어딜,6.092615679513005,드라이브
가장,6.074222109328687,드라이브
가만히,6.0680952749510295,드라이브
주고,6.058300163712964,드라이브
모른,6.040348891358232,드라이브
날아가,6.00984273617814,드라이브
온통,6.00459848993098,드라이브
되고,5.997096378844232,드라이브
달이,5.989584382250341,드라이브
행복해,5.9865609834806826,드라이브
눈부신,5.983272009148913,드라이브
푸른,5.981131336425614,드라이브
가끔은,5.978924419213495,드라이브
수도,5.969264231115649,드라이브
흘러,5.967402141547007,드라이브
좋아해,5.9623275750578575,드라이브
남아,5.940510006597297,드라이브
그땐,5.934737963411077,드라이브
잊고,5.933042045500973,드라이브
사랑하는,5.929501114772611,드라이브
그대에게,5.92285301484067,드라이브
심장이,5.91845933884348,드라이브
할까,5.916423815940163,드라이브
하루가,5.914027130298308,드라이브
역시,5.909708801229858,드라이브
발,5.896756255750142,드라이브
도시,5.8925614508289925,드라이브
하나만,5.886787614451919,드라이브
살,5.859775071853222,드라이브
친구,5.850507819195877,드라이브
떠,5.849790014322219,드라이브
얼굴,5.846659841861297,드라이브
서,5.846592139266867,드라이브
이유,5.842006262677579,드라이브
가지,5.84016496344083,드라이브
도대체,5.828735491039097,드라이브
아파,5.822910898819407,드라이브
별을,5.821522281854921,드라이브
흐르는,5.8050109576669175,드라이브
어두운,5.801142851039297,드라이브
멋대로,5.797940515869586,드라이브
듯한,5.796822477142376,드라이브
땜에,5.796783115880345,드라이브
후,5.791973785493033,드라이브
만나,5.778554067507373,드라이브
완벽한,5.763351836409075,드라이브
아직은,5.757437749450639,드라이브
잠이,5.74756126497765,드라이브
중,5.741841874632942,드라이브
나나나,5.73661451562419,드라이브
뒤로,5.734218802899659,드라이브
감고,5.733070000828028,드라이브
사랑하고,5.7189183126520415,드라이브
가진,5.715373597306559,드라이브
목소리,5.714544634678214,드라이브
매일이,5.703554575592864,드라이브
그럴,5.694136584554146,드라이브
불러줘,5.69365000064066,드라이브
낯선,5.683121331226375,드라이브
힘이,5.682726375721558,드라이브
빛나,5.682673215788112,드라이브
굳이,5.674803223313527,드라이브
홀로,5.663284440090323,드라이브
줄래,5.647925344920792,드라이브
나랑,5.645830203985908,드라이브
위를,5.644125367306092,드라이브
누구도,5.631806069296255,드라이브
날아,5.618853621574231,드라이브
같애,5.614816807871204,드라이브
빠진,5.608641018497305,드라이브
파란,5.60254326907228,드라이브
싶은데,5.602361777482186,드라이브
오지,5.595476577949327,드라이브
있어줘,5.587104728738095,드라이브
시원한,5.569213247814922,드라이브
살고,5.564967061989413,드라이브
조금은,5.559575548359717,드라이브
같은데,5.508338077956337,드라이브
가슴에,5.505633107856838,드라이브
나야,5.504223712184019,드라이브
머리가,5.502863898419788,드라이브
믿어,5.500522412894143,드라이브
오늘밤,5.481770942101407,드라이브
어둠,5.476302539063439,드라이브
눈치,5.472649394679283,드라이브
말아,5.460416503452242,드라이브
더욱,5.438856511316357,드라이브
안에서,5.431836324771638,드라이브
거라고,5.427984769409906,드라이브
오래,5.4205440157455795,드라이브
여기서,5.4093256594085615,드라이브
곳으로,5.40260362821204,드라이브
푹,5.3995764343317045,드라이브
밖에,5.3687815846710425,드라이브
둘이서,5.363673739698121,드라이브
따윈,5.361624916143741,드라이브
모든게,5.358822950034036,드라이브
던져,5.354018705756417,드라이브
뜨면,5.353154353980997,드라이브
맞춰,5.351108713753477,드라이브
문을,5.350395091385586,드라이브
사랑한다고,5.349449157089422,드라이브
생각나,5.348547925094334,드라이브
집,5.347089352736814,드라이브
빈,5.346356631337701,드라이브
변하지,5.343057751533652,드라이브
돌아,5.341853041870475,드라이브
위험해,5.326660460593656,드라이브
소중한,5.317726301041128,드라이브
뿐이야,5.314751710586016,드라이브
서로의,5.307197310861976,드라이브
속의,5.306689684351312,드라이브
말로,5.303800496778752,드라이브
보이지,5.291764595931122,드라이브
입술,5.2783505936755395,드라이브
끝에,5.272910361599837,드라이브
좋아하는,5.255442666924187,드라이브
함께라면,5.242676648097923,드라이브
원래,5.231918006213321,드라이브
불을,5.230838232617593,드라이브
못하게,5.223505769437614,드라이브
없어도,5.216098410540094,드라이브
밤새,5.208844289989212,드라이브
오늘이,5.192010290930417,드라이브
사랑의,5.184916063338142,드라이브
그녀는,5.176277125296351,드라이브
생각에,5.167376046430369,드라이브
달,5.161116821885991,드라이브
고민,5.152295625960287,드라이브
별빛,5.152026561323957,드라이브
채로,5.150085066621001,드라이브
쉴,5.141142393942702,드라이브
거울,5.112675360138513,드라이브
느껴져,5.110785640571232,드라이브
가자,5.105218343821864,드라이브
너무도,5.1018886698219665,드라이브
그대를,5.0887882977392485,드라이브
완벽해,5.088418297600685,드라이브
떠올라,5.0873203966685185,드라이브
찬,5.0818486275161545,드라이브
대신,5.078540627691115,드라이브
사람이,5.0706430923399655,드라이브
건데,5.069818148612226,드라이브
만날,5.067566862073542,드라이브
노랠,5.06755107268556,드라이브
뒤에,5.066547319869935,드라이브
비밀,5.055469981663099,드라이브
가면,5.045727424704898,드라이브
감아,5.044116354749673,드라이브
나면,5.042459781605413,드라이브
보니,5.041127033290865,드라이브
아무렇지,5.033487319941783,드라이브
되면,5.028042842943495,드라이브
말에,5.02694138128261,드라이브
누워,5.018533061646666,드라이브
거짓말,5.015369812334728,드라이브
취해,5.012839576410762,드라이브
말하고,5.004452147163841,드라이브
순간이,4.995700904128139,드라이브
설레는,4.994797573996255,드라이브
싫은,4.992380006404979,드라이브
내일이,4.980303794771051,드라이브
전,4.974026552600838,드라이브
여름,4.967175124143202,드라이브
좋겠어,4.9580089931119335,드라이브
있지만,4.951744138447128,드라이브
텅,4.949512375774949,드라이브
걸음,4.946716683342774,드라이브
잠든,4.94608186766574,드라이브
믿지,4.942168408082332,드라이브
서로가,4.929540625852968,드라이브
하늘에,4.929431829135407,드라이브
햇살,4.922520919198387,드라이브
이상해,4.919355753623551,드라이브
정신,4.905870142026723,드라이브
것들,4.904188155287708,드라이브
웃게,4.9035302174331115,드라이브
이름을,4.891344424396857,드라이브
뭐든,4.889453884438511,드라이브
사랑할,4.879944690405709,드라이브
두려워,4.878726398744909,드라이브
몸에,4.877310071068147,드라이브
멋져,4.875416833171331,드라이브
쉿,4.870248285329497,드라이브
잃어버린,4.869661193064296,드라이브
눈앞에,4.866477339389328,드라이브
뜨고,4.866036743819158,드라이브
첫,4.865963744226678,드라이브
문득,4.857891382927645,드라이브
외로워,4.8536913936951604,드라이브
오늘따라,4.8482861252175065,드라이브
그녀의,4.846248411526895,드라이브
따뜻한,4.842023727713232,드라이브
애써,4.84066982674734,드라이브
곧,4.83883687350084,드라이브
뜨겁게,4.833373619713208,드라이브
순간에,4.827359412562084,드라이브
알게,4.820531902021307,드라이브
만든,4.8195947559778105,드라이브
바람을,4.800675211684061,드라이브
표정,4.7993609042163285,드라이브
그녀,4.798222265281984,드라이브
입,4.78130687332349,드라이브
뭐야,4.7759729843963985,드라이브
아침이,4.773318978069896,드라이브
너만의,4.765593229499489,드라이브
눈물,4.75109609868788,드라이브
그걸,4.750429591902438,드라이브
예,4.744748768640093,드라이브
길이,4.744525501617763,드라이브
매일매일,4.73097716890046,드라이브
전화,4.726943259031438,드라이브
틈,4.702166588394843,드라이브
들어와,4.700606801964078,드라이브
없네,4.698883270009252,드라이브
공기,4.690219994730922,드라이브
살아,4.689875435856243,드라이브
그러니,4.689471172600736,드라이브
어디에,4.685152174172222,드라이브
버릴,4.6830001150324465,드라이브
믿고,4.680896163618693,드라이브
잊을,4.674654170508061,드라이브
얘길,4.664163807960932,드라이브
이래,4.663359262525706,드라이브
나쁜,4.654681960197379,드라이브
숨길,4.65226310895009,드라이브
사랑이란,4.643993363861775,드라이브
해야,4.640462318186798,드라이브
두근,4.629322376638976,드라이브
노래를,4.628374600570855,드라이브
달콤하게,4.6245824454536955,드라이브
둘만,4.622555635375841,드라이브
찾고,4.618607444786457,드라이브
돌고,4.618283411112662,드라이브
귓가에,4.610836604337932,드라이브
맞아,4.610622940708713,드라이브
꺼내,4.610117205773485,드라이브
다시는,4.605443141466413,드라이브
바람에,4.6017431086052145,드라이브
걱정,4.600586160390954,드라이브
일어나,4.595663781442215,드라이브
방,4.588454488532104,드라이브
처음부터,4.581948290640967,드라이브
지나,4.573478256883232,드라이브
생각은,4.570554664863271,드라이브
아닌데,4.560289982643396,드라이브
다신,4.559808811259003,드라이브
사이에,4.5555311147011945,드라이브
불,4.534465558775269,드라이브
모를,4.527949649210639,드라이브
비가,4.525469797810257,드라이브
그리워,4.52349795127468,드라이브
지나면,4.514730442086582,드라이브
같아서,4.513637879808926,드라이브
뭐해,4.511555147491945,드라이브
아무런,4.50801822264977,드라이브
쏟아지는,4.505183412881573,드라이브
믿을,4.496366504757478,드라이브
달빛,4.494864898347372,드라이브
봄이,4.4884529364321955,드라이브
시작해,4.486878765215739,드라이브
찾을,4.485045461881947,드라이브
갈게,4.478491307808199,드라이브
절대로,4.474435433867344,드라이브
넘어,4.4721023039397565,드라이브
잡은,4.466149697304939,드라이브
오면,4.455730061682483,드라이브
잡아줘,4.454893146389589,드라이브
나나나나,4.450155779192092,드라이브
기다리고,4.446761840268572,드라이브
달려가,4.442725498021292,드라이브
뛰어,4.441768185464132,드라이브
심장,4.435486968478099,드라이브
느껴지는,4.431229255321657,드라이브
거리,4.427891616467586,드라이브
이별,4.426923776825323,드라이브
뭔지,4.426790210938831,드라이브
끝을,4.424520787887675,드라이브
없죠,4.403086334949731,드라이브
까만,4.388767714723454,드라이브
나보다,4.386605095066881,드라이브
오는,4.386478202225584,드라이브
닮은,4.3822431592791595,드라이브
바라보는,4.381638892167956,드라이브
변해,4.375817263607481,드라이브
끝에서,4.375659384516858,드라이브
말투,4.374815462532823,드라이브
울고,4.374526115952475,드라이브
너라는,4.367829665962159,드라이브
어지러워,4.363634869542508,드라이브
따라와,4.357138056952472,드라이브
그대만,4.354865395484846,드라이브
꽃,4.3517838475530874,드라이브
텐데,4.346690655259844,드라이브
있니,4.341884189816413,드라이브
모습에,4.331854150136388,드라이브
다가가,4.33001462104617,드라이브
지나간,4.329061929038009,드라이브
거기,4.322767254056054,드라이브
테니,4.320990713746197,드라이브
상처,4.306637227866829,드라이브
시선,4.305892910979622,드라이브
바람이,4.298093071907104,드라이브
외로운,4.295990333869774,드라이브
완전,4.294816574798923,드라이브
불빛,4.2886601993613915,드라이브
빠르게,4.285142695873073,드라이브
음악이,4.2798992743018065,드라이브
하루를,4.2796136046926225,드라이브
떠나자,4.274941089591658,드라이브
울려,4.272742023744027,드라이브
온종일,4.271744645505594,드라이브
아침,4.27084613512,드라이브
하나가,4.269378650285589,드라이브
사이로,4.268355519194103,드라이브
또다시,4.258660206268508,드라이브
상상,4.257384482039645,드라이브
꿈에,4.254016874149795,드라이브
있어요,4.238473373700767,드라이브
없어요,4.237109854977588,드라이브
지는,4.235520923837432,드라이브
없는데,4.235441137410405,드라이브
속을,4.234462509858267,드라이브
같던,4.232661083686414,드라이브
앞에서,4.226628483855051,드라이브
차,4.222972927531832,드라이브
지쳐,4.215383968969838,드라이브
몰라요,4.2094267829928755,드라이브
터질,4.203386906759753,드라이브
될까,4.199292888019337,드라이브
들려,4.19814129478496,드라이브
먹고,4.1915624596583845,드라이브
아프게,4.191546008936498,드라이브
와서,4.185685891497354,드라이브
일단,4.181836423770033,드라이브
따라가,4.180813453560802,드라이브
의미,4.1801486122129905,드라이브
남자,4.17687967370631,드라이브
웃음,4.175860660126113,드라이브
있을게,4.175777588694002,드라이브
일도,4.174078858904729,드라이브
불안해,4.173978609410106,드라이브
파도가,4.167585524863222,드라이브
두근두근,4.1641677556615555,드라이브
넘,4.158627909259235,드라이브
돌려,4.156438998246383,드라이브
보여줄게,4.153299793242812,드라이브
알았어,4.147097681619674,드라이브
걷고,4.136721236100564,드라이브
떨려,4.125653479304484,드라이브
뻔한,4.123008287252003,드라이브
어제,4.120161467641252,드라이브
찾는,4.119023518292076,드라이브
단둘이,4.117216974861562,드라이브
써,4.115019505866855,드라이브
짜릿한,4.113241531479299,드라이브
들고,4.112816649248721,드라이브
스쳐,4.108346427708223,드라이브
돌아와,4.1011801709929445,드라이브
감정,4.095798536124655,드라이브
생각을,4.091354004361272,드라이브
점,4.090189158726128,드라이브
걱정은,4.0881150950514495,드라이브
떠날,4.083322151098542,드라이브
꿈처럼,4.073879343912769,드라이브
갑자기,4.066128799887774,드라이브
잃은,4.059366992000403,드라이브
겁이,4.04899496970585,드라이브
뜨거워,4.046031174263526,드라이브
보지,4.044265754499997,드라이브
내일도,4.040951749176007,드라이브
때가,4.038565166686117,드라이브
망설이지,4.036879168084872,드라이브
타,4.029244680163407,드라이브
이럴,4.01990444827448,드라이브
몰라도,4.0192959202711585,드라이브
어둠이,4.016231667211005,드라이브
힘든,4.01183625134801,드라이브
발을,4.0088818808679525,드라이브
우연히,4.006001432048632,드라이브
지친,3.9988960209326194,드라이브
낼,3.992624344375529,드라이브
밝게,3.9529807552162475,드라이브
가요,3.9372330138180573,드라이브
해줄게,3.9368251477663683,드라이브
년,3.932469405822809,드라이브
멈춘,3.931888780952611,드라이브
행복을,3.930818815837446,드라이브
안아,3.927838624799937,드라이브
분위기,3.924444565313059,드라이브
영화,3.918771010702092,드라이브
바라고,3.9174615219300346,드라이브
지나가,3.915453372444992,드라이브
움직여,3.906305310620307,드라이브
빠져들어,3.8985042669378696,드라이브
워,3.8979890274339635,드라이브
시,3.8944607153336146,드라이브
떨리는,3.8910814281314305,드라이브
기분은,3.882270418097183,드라이브
거라,3.8805787588989773,드라이브
새롭게,3.8771401377383814,드라이브
가도,3.876796845605539,드라이브
나나,3.875245791984653,드라이브
속으로,3.869934471256656,드라이브
않을게,3.8697685176169068,드라이브
마냥,3.867960210859771,드라이브
지금이,3.865155230300751,드라이브
나서,3.854889590459732,드라이브
로,3.849293271451464,드라이브
걱정하지,3.8492410229050695,드라이브
바라,3.8454930178428413,드라이브
지금처럼,3.8452796120206725,드라이브
따라서,3.8419638377088767,드라이브
머리부터,3.8389183915031078,드라이브
떨림,3.834262081264517,드라이브
있는지,3.832395994917037,드라이브
날에,3.827296894203835,드라이브
없다고,3.8224921445494773,드라이브
자신,3.819112062315345,드라이브
왔어,3.8185850036051194,드라이브
있나,3.8024403489383034,드라이브
곁에서,3.7989765289074855,드라이브
때도,3.7971066614480042,드라이브
눈엔,3.788913024965384,드라이브
올라가,3.788835618438984,드라이브
이야기,3.786986970759112,드라이브
품,3.7868541616862723,드라이브
이걸,3.7860243838023293,드라이브
언제,3.7671953800170765,드라이브
사실은,3.7554894034329664,드라이브
높은,3.75181249061141,드라이브
걷는,3.749684046094537,드라이브
봄,3.7412313774236976,드라이브
너에게만,3.739623103250785,드라이브
꿈만,3.7356589033179293,드라이브
마주,3.7315450071578984,드라이브
어디서,3.7291940308525637,드라이브
있다고,3.727793206231708,드라이브
계절이,3.7258430566532685,드라이브
때는,3.7234170214959352,드라이브
여길,3.723137992425052,드라이브
알아줘,3.7183830555679753,드라이브
물들어,3.7073041361200954,드라이브
눈부시게,3.707295946026856,드라이브
입술이,3.6990912010231685,드라이브
가득해,3.6839899597166914,드라이브
할게,3.677989477834866,드라이브
바다를,3.676399363031124,드라이브
끌려,3.67136695813692,드라이브
시간에,3.6572830759695667,드라이브
모여,3.6537931263882166,드라이브
미치게,3.6308043008713407,드라이브
손이,3.6290446055689665,드라이브
원한다면,3.618024721494116,드라이브
웃을,3.610511625396333,드라이브
받아줘,3.6024546279461482,드라이브
나처럼,3.5835514851545636,드라이브
태양,3.582822249265246,드라이브
봐요,3.5726830810281407,드라이브
거예요,3.5512875714264185,드라이브
갇혀,3.52892398252545,드라이브
맞지,3.528502270705734,드라이브
하나도,3.526544137144247,드라이브
웃음이,3.4985677464623,드라이브
열,3.4632329546592335,드라이브
향기가,3.453498959781969,드라이브
사람들이,3.4180462819092647,드라이브
할래,3.415013340808843,드라이브
발끝까지,3.413937175178199,드라이브
봐봐,3.4107039714778393,드라이브
바다가,3.4083991853938835,드라이브
느껴봐,3.397989310792039,드라이브
어,3.3872825860673146,드라이브
커피,3.3794539532458763,드라이브
받아,3.3788294970282897,드라이브
일이야,3.375860563873822,드라이브
노래가,3.371411543905289,드라이브
버려,3.368165820555514,드라이브
막혀,3.337843666552841,드라이브
해서,3.3010973072339658,드라이브
언제든,3.28618029511585,드라이브
언제까지,3.266304388121431,드라이브
여기저기,3.258361655339626,드라이브
미치겠어,3.243491792384276,드라이브
웃어줘,3.213460069816465,드라이브
라,3.092601162800731,드라이브
가라,3.069264064740078,드라이브
부셔,3.0194032283965546,드라이브
모두다,2.896040183605008,드라이브
하늘의,2.8882267806121154,드라이브
빛이나,2.8323308358552826,드라이브
발짝,2.791953860126168,드라이브
어깨,2.7816700082082937,드라이브
바꿔,2.755881915818313,드라이브
뜨거,2.7146628655376137,드라이브
나아아,2.709210359192059,드라이브
한번만,2.701863034416812,드라이브
장난,2.6031541612284887,드라이브
내꺼,2.5772489659104623,드라이브
파도처럼,2.4289420157034476,드라이브
확신을,2.1962390805870795,드라이브
들었다,2.0523490038387338,드라이브
난리,1.8468475860788458,드라이브
일요일,1.8344966451079776,드라이브
성공을,1.647131518336232,드라이브
촉이,1.475199211378712,드라이브
앗,1.454216494554683,드라이브
놨다,1.3607924324941956,드라이브
철없게,1.10119841963538,드라이브
일루와,0.9939463470241418,드라이브
못참아,0.9914336245252677,드라이브
담다디,0.984638261375171,드라이브
모두,9.297376524716642,운동/헬스
너와,8.786895720005873,운동/헬스
마,8.333218722262353,운동/헬스
이젠,8.024186554652209,운동/헬스
몰라,6.934053904764182,운동/헬스
같은,6.562929729248293,운동/헬스
맘을,6.384407562564985,운동/헬스
좋아,6.215939299517329,운동/헬스
순간,6.18763088186138,운동/헬스
매일,5.998790019668384,운동/헬스
다른,5.941558601895885,운동/헬스
안,5.885920413722366,운동/헬스
밤,5.821537308421199,운동/헬스
니,5.814254505741945,운동/헬스
눈을,5.583669904119133,운동/헬스
그래,5.444348636333182,운동/헬스
누가,5.430083493380998,운동/헬스
저,5.374599503070103,운동/헬스
사랑을,5.3208079576621365,운동/헬스
두,5.162504224249933,운동/헬스
말고,4.79404606606843,운동/헬스
맘,4.756905989160931,운동/헬스
속에,4.74828281898687,운동/헬스
이미,4.704238181895189,운동/헬스
오늘,4.681591753086141,운동/헬스
하지만,4.6508880203084395,운동/헬스
없이,4.572497784516156,운동/헬스
위해,4.565472636976905,운동/헬스
손을,4.534075892758214,운동/헬스
사랑이,4.5013423316157555,운동/헬스
사랑,4.474748972231902,운동/헬스
싫어,4.470873298400291,운동/헬스
함께,4.41491731425265,운동/헬스
원해,4.408822949788455,운동/헬스
따라,4.304779049689476,운동/헬스
너에게,4.269052403361923,운동/헬스
할,4.140789037497906,운동/헬스
이런,4.109226670773605,운동/헬스
나도,4.102767144382456,운동/헬스
위로,4.07255810997046,운동/헬스
알아,3.9591813083397387,운동/헬스
달라,3.9113014808827145,운동/헬스
제발,3.8721635193522204,운동/헬스
너만,3.7622420696483143,운동/헬스
영원히,3.7301093397178215,운동/헬스
사랑은,3.726941019918612,운동/헬스
네게,3.721573967445395,운동/헬스
조금,3.695268449394069,운동/헬스
시간이,3.6235825625365723,운동/헬스
나와,3.610074268767754,운동/헬스
자꾸,3.5659832248009806,운동/헬스
다가와,3.5317591546842086,운동/헬스
이건,3.5284925368811555,운동/헬스
우릴,3.5247757853905717,운동/헬스
바로,3.520742138023555,운동/헬스
안에,3.5113750895578315,운동/헬스
쉽게,3.4972964064733585,운동/헬스
사랑해,3.485959870080733,운동/헬스
나에게,3.4790998124186436,운동/헬스
달콤한,3.473271982683055,운동/헬스
깨워,3.44622571307788,운동/헬스
마치,3.431986827819422,운동/헬스
사람,3.428923444737922,운동/헬스
있게,3.4217942544996385,운동/헬스
줘,3.406852146778218,운동/헬스
맘에,3.39874235153302,운동/헬스
깊이,3.378857150241801,운동/헬스
절대,3.32462719902007,운동/헬스
줄,3.3214301836682822,운동/헬스
전부,3.314551160198621,운동/헬스
어떤,3.253198117646312,운동/헬스
그대로,3.245588032216644,운동/헬스
아직,3.241989425417911,운동/헬스
아냐,3.2400850439039197,운동/헬스
뭐,3.2323725051595247,운동/헬스
꼭,3.2316896669158734,운동/헬스
봐도,3.197971172386973,운동/헬스
계속,3.179830463880684,운동/헬스
마음,3.172028147568022,운동/헬스
느낌,3.1509284686481966,운동/헬스
크게,3.143318526817243,운동/헬스
안돼,3.1306507843498768,운동/헬스
어때,3.1170379201288907,운동/헬스
이대로,3.1089147259189316,운동/헬스
맘이,3.1053297635658006,운동/헬스
가는,3.1037726970351875,운동/헬스
어서,3.0994103147326464,운동/헬스
때까지,3.078092235389376,운동/헬스
전에,3.0566835474921583,운동/헬스
시간,3.0390726664881456,운동/헬스
보고,3.035130138587945,운동/헬스
어떻게,3.0175290577056706,운동/헬스
눈물이,3.014723662420457,운동/헬스
보는,2.9768549088806973,운동/헬스
이제는,2.9531317070363547,운동/헬스
눈이,2.942788872604376,운동/헬스
둘이,2.9418628340395165,운동/헬스
수가,2.8912279112766726,운동/헬스
세상,2.8638779747097365,운동/헬스
하지마,2.85603668689285,운동/헬스
조금씩,2.8544853616857795,운동/헬스
아닌,2.8433815464192604,운동/헬스
눈빛,2.840198864566165,운동/헬스
눈,2.830344082790266,운동/헬스
그만,2.8205776112931362,운동/헬스
말해,2.811021038344798,운동/헬스
여자,2.806363268553053,운동/헬스
눈에,2.7946882517290086,운동/헬스
마음을,2.7907634896973557,운동/헬스
뭘,2.7892820941891214,운동/헬스
대로,2.787819660966773,운동/헬스
멈추지,2.7836882363096844,운동/헬스
심장이,2.780210591721439,운동/헬스
멈출,2.7738568043930414,운동/헬스
뛰어,2.7647244302802454,운동/헬스
마지막,2.7566573753015735,운동/헬스
속,2.7545643480130635,운동/헬스
많은,2.7469744172693975,운동/헬스
아무도,2.736101667834714,운동/헬스
한번,2.734800140404383,운동/헬스
아주,2.716333657795713,운동/헬스
높이,2.7073027989858143,운동/헬스
못해,2.7016673031322456,운동/헬스
보여줄게,2.6934969186486333,운동/헬스
곁에,2.6930552325745665,운동/헬스
됐어,2.688879163555591,운동/헬스
춤을,2.675340549161543,운동/헬스
모습,2.674470654492688,운동/헬스
위한,2.6656198351728233,운동/헬스
좋은,2.6632005377436814,운동/헬스
자꾸만,2.6613529731712795,운동/헬스
가슴에,2.6602571695163943,운동/헬스
같이,2.6421023830082895,운동/헬스
시작해,2.632026729421638,운동/헬스
점점,2.6044611210753708,운동/헬스
척,2.594900583544788,운동/헬스
듯,2.5909340672673298,운동/헬스
혼자,2.5803443738496097,운동/헬스
나만,2.5673183474828263,운동/헬스
빠져들어,2.55176235692175,운동/헬스
번,2.550013193297947,운동/헬스
괜찮아,2.542281250806215,운동/헬스
기분,2.52880941766119,운동/헬스
너무나,2.4993323175550564,운동/헬스
빛이,2.4886903255894115,운동/헬스
새로운,2.487723368630361,운동/헬스
숨,2.4578241878110596,운동/헬스
꿈,2.454248741739921,운동/헬스
이게,2.4530850762420044,운동/헬스
볼,2.4504921958540837,운동/헬스
멀리,2.436011930860795,운동/헬스
빠져,2.4306830270479067,운동/헬스
버린,2.427801703278145,운동/헬스
내게로,2.4103188982836197,운동/헬스
말을,2.3975061346589532,운동/헬스
그게,2.3893493735814895,운동/헬스
미친,2.381346967984598,운동/헬스
항상,2.3809707116836036,운동/헬스
갈,2.3804268433561453,운동/헬스
소리,2.376805099350403,운동/헬스
돌아와,2.374003339705022,운동/헬스
오늘밤,2.3626848562754414,운동/헬스
모습을,2.352204649393549,운동/헬스
너만을,2.3494613635971215,운동/헬스
따라와,2.3481642868475237,운동/헬스
여긴,2.3465669687253845,운동/헬스
따윈,2.3443786990787143,운동/헬스
얼마나,2.3443695259927018,운동/헬스
꿈을,2.343227216527025,운동/헬스
앞에,2.338370291507522,운동/헬스
오직,2.328789017168244,운동/헬스
찾아,2.32286811710413,운동/헬스
세상에,2.321638181569366,운동/헬스
작은,2.314043479810042,운동/헬스
될,2.3104218441350257,운동/헬스
우리는,2.3079163448442594,운동/헬스
없지,2.306048471619985,운동/헬스
밤이,2.3044064293846036,운동/헬스
진짜,2.302863696631303,운동/헬스
흔들어,2.299109571399911,운동/헬스
들어,2.2990041053970836,운동/헬스
거,2.295581395539685,운동/헬스
너도,2.2867534839850494,운동/헬스
이상,2.270034998135332,운동/헬스
보면,2.2668901314233376,운동/헬스
위에,2.261559086582285,운동/헬스
