Topic,word,per
4,근거리,8.5
4,손짓,8.3
4,확인,8.2
4,더러,8.0
4,이토,7.7
4,확신,7.5
4,상황,7.4
4,관계,7.4
4,순수,7.4
4,우리 이별,7.2
4,속삭임,7.0
4,갈리,6.9
4,키스,6.9
4,사랑 기억,6.7
4,꽃처럼,6.5
4,엄마,6.4
4,그늘,6.4
4,신경,6.2
4,기쁨,6.2
4,행동,6.1
4,아해,6.0
4,여기저기,6.0
4,오직,5.9
4,사랑 시간,5.8
4,니지,5.6
4,서울,5.5
4,따윈,5.2
4,마음대로,5.1
4,원한,5.0
4,발끝,5.0
4,하나로,4.8
4,나인,4.6
4,었다,4.4
4,운명,4.4
4,오랫동안,4.4
4,사람 모두,4.4
4,런가,4.0
4,연애,3.9
4,헤엄,3.9
4,분위기,3.8
4,자랑,3.7
4,거짓,3.6
4,오늘 사랑,3.6
4,결혼,3.5
4,레이,3.4
4,여야,3.4
4,아래,3.3
4,라지,3.3
4,이건,3.2
4,지금 순간,3.1
4,하하,3.1
4,주변,3.0
4,저리,3.0
4,얼음,2.9
4,고통,2.8
4,문제,2.7
4,사랑 우리,2.6
4,인정,2.5
4,정답,2.4
4,위험,2.4
4,너희,2.1
4,예감,2.0
4,망설 이지,1.7
4,평생,1.7
4,바다,1.6
4,한단,1.6
4,장미,1.6
4,허락,1.6
4,기억 사랑,1.5
4,확실,1.4
4,색깔,1.4
4,유일,1.4
4,우주,1.2
4,다른 사람,1.2
4,자기,1.2
4,온몸,1.1
4,자유,1.1
4,절대로,1.1
4,다운,1.0
4,기회,1.0
4,긴장,1.0
4,미안 미안,1.0
4,세계,0.9
4,다가 다가,0.9
4,무릎,0.9
4,아빠,0.9
4,인생,0.8
4,관심,0.8
4,제대로,0.8
4,그대,0.7
4,어요,0.6
4,사뿐,0.6
4,용서,0.6
4,행운,0.6
4,따위,0.6
4,하나요,0.5
4,어떡,0.5
4,아름 다운,0.5
4,보석,0.5
4,맘껏,0.4
4,의심,0.4
4,무지개,0.4
4,날개,0.4
4,빌어,0.4
4,일단,0.4
4,청춘,0.4
4,화장,0.3
4,그녀,0.3
4,대체,0.3
4,태양,0.3
4,지구,0.3
4,마음 사랑,0.3
4,맘대로,0.3
4,당하,0.3
4,생각 사랑,0.3
4,무대,0.3
4,주문,0.2
4,하든,0.2
4,행복 행복,0.2
4,사랑 모두,0.2
4,그대 기억,0.2
4,감당,0.2
4,하늘 위로,0.2
4,선택,0.2
4,소녀,0.2
4,축복,0.2
4,천사,0.2
4,사랑 아무,0.2
4,최고,0.2
4,그대 오늘,0.2
4,진실,0.2
4,여자,0.2
4,멋대로,0.2
4,하라,0.2
4,멀리 멀리,0.2
4,진짜,0.2
4,세상 사람,0.2
4,사랑 노래,0.2
4,허리,0.2
4,마법,0.2
4,사랑 시작,0.2
4,애매,0.2
4,하늘 아래,0.2
4,높이,0.2
4,혼자 사랑,0.2
4,안녕 안녕,0.2
4,랄라라,0.2
4,완전,0.2
4,한번 한번,0.2
4,자꾸 자꾸,0.2
4,서로 사랑,0.2
4,질투,0.2
4,그대 생각,0.2
4,사랑 아직,0.2
4,어디 어디,0.2
4,깜짝,0.2
4,사랑 마음,0.2
4,타오,0.2
4,지금 지금,0.2
4,여름밤,0.2
4,사랑 만큼,0.2
4,지금 사랑,0.2
4,라라라라,0.2
4,사랑 언제,0.2
4,바로 지금,0.2
4,생각 그대,0.2
4,사랑 이란,0.2
4,아직 사랑,0.2
4,아아,0.2
4,어어,0.2
4,언제 사랑,0.2
4,초콜릿,0.2
4,사람 사람,0.2
4,다른 사랑,0.2
4,그대 우리,0.2
4,당신,0.2
4,사랑 한단,0.2
4,리듬,0.2
4,여요,0.2
4,시원 바람,0.2
4,만큼 사랑,0.2
4,푸른,0.2
4,영원 사랑,0.2
4,성공,0.2
4,그대 모습,0.2
4,사랑 세상,0.2
4,사랑 행복,0.2
4,남자,0.2
4,그대 얼굴,0.2
4,사랑 지금,0.2
4,매력,0.2
4,눈물 사랑,0.2
4,바보 사랑,0.2
4,사랑 사랑,0.2
4,라라,0.2
4,마음 그대,0.2
4,세상 아름,0.2
4,행복 사랑,0.2
4,오늘 그대,0.2
4,사랑 이별,0.2
4,사랑 하니,0.2
4,세상 사랑,0.2
4,라라라,0.2
4,게임,0.2
4,사랑 영원,0.2
4,사랑 사람,0.2
4,그대 미소,0.2
4,나나,0.2
4,눈물 그대,0.2
4,머리 발끝,0.2
4,언제 그대,0.2
4,오빠,0.2
4,그대 마음,0.2
4,살랑,0.2
4,그대만,0.2
4,아아 아아,0.2
4,가슴 사랑,0.2
4,사람 그대,0.2
4,사랑 어요,0.2
4,달라 달라,0.2
4,사랑 사랑 사랑,0.2
4,어요 그대,0.2
4,난리,0.2
4,야야,0.2
4,그대 그대,0.2
4,그대 어요,0.2
4,사람 사랑,0.2
4,그대 영원,0.2
4,사랑 그대,0.2
4,그대 사람,0.2
4,그대 세상,0.2
4,사랑 눈물,0.2
4,그대 사랑,0.2
4,어요 사랑,0.2
4,그대 그대 그대,0.2
4,나나 나나,0.2
4,어머,0.2
4,나나 나나 나나,0.2
4,사랑 사랑 사랑 사랑,0.2
4,나나 나나 나나 나나,0.2
4,반말,0.2
4,사랑 사랑 사랑 사랑 사랑,0.2
4,나나 나나 나나 나나 나나,0.2
4,반말 반말,0.2
4,반말 반말 반말,0.2
4,반말 반말 반말 반말,0.2
4,반말 반말 반말 반말 반말,0.2
5,하늘,3075.0
5,순간,2623.1
5,아름,2542.7
5,바람,2524.8
5,세상,2475.4
5,우리,2089.0
5,가득,1664.2
5,지금,1584.0
5,노래,1519.4
5,다운,1390.2
5,아름 다운,1287.2
5,아래,1204.3
5,마음,1203.6
5,바다,1145.2
5,소리,1131.2
5,향기,1127.9
5,모두,1046.0
5,다가,1008.3
5,위로,1005.5
5,햇살,970.4
5,어디,957.4
5,반짝,957.0
5,영원,941.0
5,멀리,913.3
5,구름,899.7
5,어둠,857.9
5,그녀,847.4
5,불어,836.7
5,눈빛,835.4
5,미소,824.4
5,여름,793.9
5,기분,766.3
5,시간,758.3
5,언제,732.5
5,파도,687.4
5,겨울,664.0
5,어가,664.0
5,아가,650.1
5,느낌,633.9
5,우릴,626.0
5,피어,622.1
5,시작,613.9
5,마치,601.7
5,태양,600.1
5,거리,590.4
5,오늘,577.6
5,달빛,577.2
5,부신,567.7
5,라보,560.4
5,별빛,536.5
5,가슴,526.9
5,잡고,493.8
5,타고,489.4
5,밤하늘,488.1
5,도록,487.5
5,저기,486.6
5,입술,486.1
5,이름,469.5
5,이대,464.8
5,조금,462.6
5,높이,440.9
5,목소리,439.4
5,푸른,438.2
5,반말,430.2
5,게로,415.1
5,우주,413.1
5,도시,410.2
5,시원,406.7
5,마주,403.6
5,사라,400.0
5,깊이,394.9
5,가까이,394.8
5,라가,393.2
5,불빛,391.5
5,반말 반말,388.2
5,사이,386.6
5,서로,368.5
5,지금 순간,368.0
5,부시,367.7
5,아침,367.0
5,심장,366.5
5,바람 불어,366.0
5,모습,365.6
5,계절,362.6
5,내게로,361.1
5,반말 반말 반말,359.2
5,가장,358.1
5,어진,344.3
5,두운,334.9
5,아주,334.7
5,상상,330.7
5,반말 반말 반말 반말,330.2
5,비밀,318.6
5,걸음,317.7
5,안고,310.9
5,아지,308.8
5,라라라라,306.8
5,그대로,306.2
5,반말 반말 반말 반말 반말,303.2
5,머리,302.7
5,오직,301.5
5,기억,300.6
5,파란,295.6
5,가운,289.1
5,위해,287.7
5,노을,284.7
5,완벽,284.3
5,날개,282.0
5,매일,277.6
5,소원,277.2
5,찬란,275.8
5,바로,274.4
5,가을,271.7
5,꽃잎,271.0
5,여행,269.0
5,귓가,268.6
5,공기,268.0
5,꿈속,262.8
5,몰래,260.4
5,다른,257.2
5,아무,254.0
5,처음,252.7
5,수가,251.9
5,크게,251.0
5,점점,247.2
5,라라,244.8
5,아이,242.7
5,살짝,241.9
5,부서,241.7
5,어도,240.0
5,듯이,238.1
5,웃음,238.1
5,한번,236.1
5,운명,230.6
5,음악,229.2
5,라라라,227.4
5,어서,226.7
5,행복,225.8
5,숨결,225.5
5,사랑,225.5
5,너머,223.2
5,감고,222.3
5,지고,219.5
5,살랑,219.2
5,풍경,215.9
5,오늘밤,215.7
5,건너,213.0
5,멜로디,212.7
5,밤새,210.3
5,어깨,209.9
5,다리,207.9
5,낯선,206.8
5,헤엄,205.5
5,온몸,203.0
5,새벽,202.9
5,선물,200.3
5,하늘 위로,198.6
5,항상,197.0
5,달이,196.5
5,맘속,195.1
5,시선,193.6
5,어머,193.1
5,그림자,192.7
5,선명,192.3
5,여름밤,192.2
5,투명,190.9
5,세계,190.4
5,미래,190.3
5,지나,189.9
5,기대,189.7
5,사람,184.8
5,눈앞,182.8
5,나무,181.0
5,잠시,180.2
5,그림,180.1
5,온통,178.5
5,꽃처럼,178.0
5,유난,175.0
5,이야기,174.9
5,하늘 아래,174.2
5,별처럼,174.1
5,손길,173.7
5,온기,173.0
5,마다,171.9
5,그늘,170.3
5,얼굴,169.9
5,타오,169.6
5,내겐,168.6
5,마법,168.0
5,간지,166.5
5,맑은,166.1
5,보이,165.6
5,둘이서,165.3
5,영화,161.9
5,자유,158.8
5,조명,157.7
5,손끝,157.3
5,보이지,157.2
5,레이,155.7
5,시원 바람,155.2
5,눈동자,155.1
5,현실,154.2
5,계속,153.6
5,창문,153.5
5,갈래,153.4
5,마저,151.6
5,전부,151.5
5,준비,150.6
5,숨소리,148.9
5,하루,148.8
5,순간 순간,148.6
5,조각,148.4
5,초콜릿,148.2
5,소녀,147.8
5,만큼,147.4
5,일어,146.8
5,봄날,146.4
5,설레임,145.7
5,특별,143.8
5,리지,143.6
5,보고,143.3
5,안개,143.3
5,물든,142.9
5,몸짓,142.1
5,전해,142.0
5,움직,141.5
5,발걸음,139.4
5,화려,139.0
5,감정,137.0
5,수록,135.6
5,무지개,135.6
5,오후,134.0
5,리듬,132.6
5,더욱,132.1
5,어딘가,131.5
5,따라서,130.1
5,지지,129.7
5,이란,128.9
5,다린,128.4
5,아내,127.7
5,색깔,126.8
5,무대,126.1
5,창가,126.0
5,무엇,125.6
5,세상 아름,124.8
5,사뿐,123.6
5,근대,122.7
5,채운,121.3
5,장면,119.0
5,노래 노래,119.0
5,환상,117.5
5,오른,117.2
5,간직,116.8
5,속삭임,116.2
5,지구,115.7
5,슬픔,115.3
5,필요,115.0
5,활짝,114.3
5,공간,114.2
5,보석,113.4
5,고서,113.3
5,모래,112.5
5,이지,112.0
5,봄바람,111.7
5,가오,111.6
5,마음속,111.1
5,걱정,110.4
5,고백,110.3
5,얼음,109.0
5,오래,108.3
5,눈물,107.1
5,한번 한번,106.7
5,손짓,106.5
5,지네,105.0
5,힘껏,104.7
5,지면,104.0
5,햇빛,103.7
5,주인공,102.5
5,레게,102.3
5,취해,101.8
5,고요한,100.8
5,간다,99.6
5,언덕,97.7
5,희망,97.7
5,영혼,97.3
5,이처럼,96.7
5,두려움,95.9
5,용기,95.5
5,기적,95.0
5,달리,94.5
5,단둘,93.6
5,홀로,93.4
5,기고,92.9
5,청춘,92.8
5,밤새 도록,92.6
5,이면,92.0
5,기도,91.6
5,절대,91.1
5,주네,90.0
5,구나,89.9
5,때론,89.3
5,나기,87.7
5,유일,87.5
5,자유로,87.4
5,루루,87.3
5,발자국,87.2
5,지금 우리,86.9
5,약속,86.7
5,지게,86.3
5,차오,85.6
5,이상,85.2
5,고요,85.1
5,하하,84.9
5,자꾸,84.3
5,존재,84.0
5,충분,83.7
5,어제,83.3
5,가도,83.0
5,가로등,82.8
5,해지,79.3
5,지난,78.8
5,기쁨,78.3
5,가슴속,78.2
5,내일,78.2
5,침묵,76.6
5,만날,76.5
5,외로,76.2
5,만난,75.8
5,음으로,75.6
5,지도,75.1
5,길이,74.2
5,주문,73.7
5,어쩜,73.7
5,천사,72.0
5,날씨,71.7
5,얘기,71.4
5,이루,71.3
5,조차,70.0
5,나타,69.8
5,지금 이대,69.1
5,망설,68.5
5,이건,68.5
5,간절,68.4
5,이유,68.1
5,가면,67.9
5,추억,67.9
5,두드,67.6
5,가지,67.5
5,근거,66.8
5,는걸,66.1
5,더라도,65.8
5,평범,65.7
5,한강,65.6
5,허락,65.6
5,말로,65.5
5,취한,65.3
5,무릎,65.2
5,린다,63.9
5,고개,63.4
5,인걸,63.2
5,저녁,63.2
5,어쩌면,62.7
5,근거리,62.5
5,순수,62.4
5,오지,62.4
5,아하,61.6
5,해주,61.1
5,여주,61.0
5,가기,60.7
5,세상 우리,60.1
5,온도,60.1
5,여가,59.8
5,랄라라,59.6
5,스레,59.3
5,로만,59.0
5,손가락,58.6
5,표현,58.4
5,라서,57.9
5,주위,57.0
5,주머니,56.5
5,무거,56.4
5,깜짝,56.2
5,잠깐,56.0
5,창밖,55.9
5,하나로,55.8
5,축복,53.7
5,인지,53.5
5,문득,53.0
5,불안,53.0
5,뭔가,53.0
5,가시,53.0
5,조심,52.9
5,전하,52.9
5,물어,52.8
5,아직,52.3
5,서서,52.1
5,서도,51.6
5,누군가,51.4
5,오랫동안,51.3
5,자라,51.1
5,먼지,50.7
5,표정,49.3
5,아버,49.0
5,깜빡,48.8
5,제일,48.6
5,그게,48.5
5,벚꽃,48.4
5,아마,48.4
5,생각,48.2
5,아들,48.1
5,지루,48.1
5,장미,48.0
5,시계,48.0
5,치면,47.9
5,익숙,47.7
5,우연,47.4
5,온종일,47.3
5,연인,47.2
5,이기,47.1
5,웠던,47.0
5,일상,46.9
5,키스,46.9
5,자꾸만,46.3
5,이나,45.5
5,가라,45.4
5,수도,45.2
5,일지,45.1
5,바로 지금,44.6
5,낙엽,43.9
5,무언가,43.2
5,설명,42.4
5,냄새,42.2
5,대신,41.8
5,대도,41.4
5,머릴,41.3
5,그린,41.1
5,어보,40.7
5,커피,40.6
5,믿음,40.3
5,그리움,39.9
5,다정,39.8
5,자리,39.6
5,무얼,39.4
5,올해,39.0
5,도착,38.9
5,라지,38.8
5,행운,38.7
5,때로는,38.7
5,달라,38.4
5,방울,38.0
5,얼마나,37.9
5,포기,37.9
5,변치,37.8
5,바닥,37.7
5,조그만,37.5
5,기만,37.1
5,누가,37.0
5,그것,36.9
5,우지,36.5
5,기지,36.3
5,마냥,35.9
5,갈수록,35.8
5,다음,35.7
5,자연,35.6
5,각하,35.6
5,보지,35.5
5,맘껏,35.3
5,편지,35.1
5,마지막,35.1
5,맴도,35.0
5,대로,34.7
5,외로움,34.4
5,머릿속,34.1
5,오늘이,34.0
5,지기,33.7
5,모습 그대로,33.5
5,주기,33.1
5,발끝,32.8
5,진심,32.7
5,과거,32.6
5,우리 지금,32.5
5,입맞춤,32.3
5,인생,32.0
5,여전,31.7
5,오기,31.5
5,기다림,31.3
5,치기,31.0
5,어른,31.0
5,이토,30.7
5,걸음 걸음,30.3
5,조금 다가,30.3
5,고민,30.2
5,종일,30.1
5,희미,29.6
5,단어,29.5
5,어간,29.4
5,여운,29.1
5,어깨 기대,29.0
5,그날,28.9
5,보기,28.9
5,따윈,28.6
5,어젯밤,28.5
5,시리,28.5
5,옛날,28.3
5,안녕,28.1
5,거기,28.0
5,면서,27.7
5,주치,27.7
5,속도,27.3
5,망설 이지,27.1
5,어어,27.0
5,분위기,27.0
5,가야,26.6
5,혼자,26.6
5,리다,26.2
5,예감,26.1
5,세상 사람,25.7
5,사소,25.4
5,의미,25.3
5,분명,25.2
5,무너,25.1
5,사라 지지,25.1
5,시절,25.0
5,나라,25.0
5,상관,24.8
5,카페,24.7
5,갈라,24.6
5,상처,24.5
5,조금 조금,24.4
5,요하,24.2
5,마음 마음,24.0
5,오래전,23.3
5,제자리,23.0
5,부탁,22.6
5,고마,22.6
5,서두,22.5
5,가끔,22.5
5,원한,22.4
5,한숨,22.3
5,적당,22.2
5,그거,22.2
5,사진,22.2
5,거려,21.8
5,빌어,21.8
5,무심,21.6
5,거짓말,21.3
5,아보,20.8
5,벌써,20.8
5,도망,20.6
5,이제야,20.4
5,데리,20.4
5,편이,20.4
5,하루 종일,20.3
5,라만,20.2
5,어안,20.0
5,취하,19.7
5,혹시,19.5
5,무도,19.3
5,숨기,19.3
5,하루하루,19.2
5,피하,18.8
5,피해,18.8
5,주저,18.7
5,나야,18.7
5,침대,18.4
5,멍하니,18.4
5,다가 다가,18.3
5,아픔,18.1
5,솔직,18.1
5,따위,18.1
5,나인,17.5
5,거울,17.4
5,확실,17.3
5,중요,17.3
5,대답,17.2
5,긴장,17.0
5,내기,16.9
5,우리 서로,16.7
5,방안,16.5
5,나니,16.5
5,우리 사이,16.0
5,얘길,15.9
5,거릴,15.8
5,한순간,15.8
5,빗물,15.8
5,여야,15.7
5,종이,15.7
5,눈치,15.7
5,질투,15.4
5,니야,15.4
5,아름 웠던,15.3
5,가게,15.3
5,사랑 노래,15.2
5,먼저,15.1
5,달래,14.6
5,정답,14.6
5,여기저기,14.3
5,어찌,14.2
5,고도,14.1
5,을지,13.9
5,서울,13.9
5,지금 어디,13.9
5,감사,13.8
5,장난,13.8
5,신경,13.6
5,멋대로,13.5
5,인사,13.3
5,위험,13.0
5,이번,12.9
5,첫사랑,12.7
5,처음 만난,12.7
5,지금 지금,12.6
5,매력,12.5
5,사람 모두,12.5
5,그때,12.2
5,당하,12.2
5,재미,12.1
5,이불,11.9
5,진실,11.9
5,다만,11.7
5,편안,11.4
5,선택,11.3
5,완전,11.0
5,정신,10.9
5,세월,10.9
5,버스,10.8
5,무슨,10.8
5,우리 추억,10.5
5,농담,10.5
5,얼마,10.5
5,훗날,10.3
5,부러,10.3
5,외로워,10.2
5,수만,10.0
5,갑자기,10.0
5,구석,9.9
5,어디 어디,9.8
5,이상하,9.8
5,실수,9.7
5,시간 시간,9.6
5,아오지,9.6
5,다행,9.6
5,하자,9.5
5,지난날,9.5
5,금방,9.4
5,돌이,9.4
5,이해,9.4
5,반대,9.4
5,짜증,9.1
5,여서,8.8
5,우울,8.7
5,아야,8.6
5,만남,8.6
5,니지,8.6
5,엄마,8.5
5,대한,8.5
5,겨우,8.4
5,그땐,8.4
5,반복,8.3
5,허리,8.3
5,질문,8.2
5,신발,8.2
5,대하,7.9
5,화장,7.8
5,욕심,7.7
5,부족,7.6
5,연기,7.5
5,고통,7.4
5,끝내,7.3
5,부디,7.2
5,거란,7.1
5,내지,7.0
5,보아,6.9
5,고장,6.9
5,말투,6.9
5,서면,6.8
5,기회,6.8
5,거짓,6.8
5,굳이,6.7
5,어차피,6.6
5,감기,6.5
5,마디,6.5
5,모자라,6.5
5,절대로,6.5
5,때문,6.4
5,최고,6.3
5,자신,6.3
5,자고,6.2
5,궁금,6.2
5,어색,6.0
5,동안,6.0
5,마음 모두,5.9
5,세상 사랑,5.9
5,맘대로,5.9
5,사실,5.8
5,감당,5.7
5,까운,5.7
5,하진,5.7
5,마음대로,5.6
5,하니,5.6
5,별로,5.5
5,만약,5.4
5,참고,5.4
5,골목길,5.3
5,남아,5.2
5,야만,5.1
5,지나 가면,5.0
5,이상은,4.9
5,의심,4.9
5,사랑 이란,4.7
5,당장,4.6
5,단지,4.4
5,평생,4.3
5,하라,4.1
5,아빠,4.1
5,인연,4.0
5,한마디,4.0
5,이도,3.9
5,드라마,3.8
5,흔적,3.8
5,그동안,3.8
5,전혀,3.7
5,연하,3.4
5,방법,3.4
5,래서,3.3
5,웃기,3.3
5,해하,3.3
5,뒷모습,3.2
5,동네,3.2
5,우리 시간,3.1
5,내야,3.1
5,하든,3.0
5,헤어,3.0
5,기억 우리,2.8
5,담배,2.7
5,파서,2.7
5,소식,2.7
5,친구,2.6
5,머리 발끝,2.6
5,한참,2.6
5,리도,2.5
5,안부,2.5
5,직하,2.5
5,만하,2.4
5,다짐,2.4
5,확신,2.4
5,주지,2.3
5,대화,2.2
5,일도,2.2
5,사랑 세상,2.1
5,착각,2.1
5,갈리,2.1
5,행동,2.1
5,가요,2.0
5,대해,1.9
5,아해,1.9
5,제발,1.9
5,더니,1.8
5,전화기,1.7
5,주변,1.7
5,민하,1.7
5,정도,1.7
5,사랑 지금,1.6
5,그대,1.6
5,아직까지,1.5
5,역시,1.5
5,모자,1.5
5,구들,1.4
5,더러,1.4
5,치도,1.4
5,나로,1.3
5,지우,1.3
5,후회,1.3
5,보고 어서,1.2
5,거나,1.2
5,리기,1.1
5,자기,1.1
5,런가,1.1
5,오늘 우리,1.1
5,바보,1.1
5,핑계,1.1
5,자랑,1.0
5,억지로,1.0
5,사랑 우리,1.0
5,었어,0.9
5,오히려,0.9
5,외면,0.9
5,가나,0.8
5,제대로,0.8
5,려고,0.8
5,원래,0.8
5,바라지,0.7
5,사랑 모두,0.7
5,핸드폰,0.7
5,버릇,0.7
5,는가,0.7
5,매번,0.6
5,건가,0.6
5,우산,0.6
5,차라리,0.6
5,도대체,0.6
5,지금 사랑,0.5
5,문제,0.5
5,불편,0.5
5,확인,0.5
5,뒤척,0.5
5,여자,0.5
5,한잔,0.5
5,회하,0.5
5,피곤,0.5
5,한지,0.4
5,남자,0.4
5,대체,0.4
5,누굴,0.4
5,전화,0.4
5,만해,0.4
5,기하,0.3
5,별일,0.3
5,사랑 영원,0.3
5,난리,0.3
5,인정,0.3
5,우리 사랑,0.3
5,오랜만,0.3
5,진짜,0.3
5,시간 우리,0.3
5,당신,0.3
5,정리,0.3
5,결혼,0.3
5,잘못,0.2
5,아무 걱정,0.2
5,원망,0.2
5,멀리 멀리,0.2
5,가사,0.2
5,사랑 오늘,0.2
5,어요,0.2
5,스물,0.2
5,요즘,0.2
5,생각 우리,0.2
5,은지,0.2
5,너희,0.2
5,용서,0.2
5,예전,0.2
5,사랑 언제,0.2
5,연습,0.2
5,행복 사랑,0.2
5,사랑 시작,0.2
5,야야,0.2
5,미안,0.2
5,습관,0.2
5,관심,0.2
5,화가,0.2
5,매일 매일,0.2
5,생각 오늘,0.2
5,연한,0.2
5,며칠,0.2
5,크리스마스,0.2
5,오빠,0.2
5,오늘 내일,0.2
5,라며,0.2
5,서성,0.2
5,부담,0.2
5,거지,0.2
5,오늘 하루,0.2
5,우리 처음,0.2
5,우리 우리,0.2
5,일단,0.2
5,오늘 사랑,0.2
5,아아,0.2
5,잡지,0.2
5,답던,0.2
5,오늘 오늘,0.2
5,일인,0.2
5,미련,0.2
5,아무 의미,0.2
5,영원 사랑,0.2
5,아름 답던,0.2
5,그대 미소,0.2
5,었다,0.2
5,안해,0.2
5,하필,0.2
5,기억 기억,0.2
5,소용,0.2
5,평소,0.2
5,아쉬움,0.2
5,번만,0.2
5,지나 시간,0.2
5,나이,0.2
5,기억 사랑,0.2
5,사랑 행복,0.2
5,별거,0.2
5,사랑 시간,0.2
5,아무 생각,0.2
5,마음 사랑,0.2
5,연애,0.2
5,관계,0.2
5,오해,0.2
5,사랑 마음,0.2
5,주말,0.2
5,어제 오늘,0.2
5,하단,0.2
5,상황,0.2
5,저리,0.2
5,언제 사랑,0.2
5,아무 아무,0.2
5,우리 기억,0.2
5,사람인,0.2
5,차마,0.2
5,한단,0.2
5,생각 사랑,0.2
5,시간 지나,0.2
5,사랑 만큼,0.2
5,그때 우리,0.2
5,자존심,0.2
5,사람과,0.2
5,하루 하루,0.2
5,이별,0.2
5,빈자리,0.2
5,그대 우리,0.2
5,사랑 기억,0.2
5,문자,0.2
5,그대 세상,0.2
5,아아 아아,0.2
5,자꾸 생각,0.2
5,게임,0.2
5,변명,0.2
5,자주,0.2
5,아무 일도,0.2
5,아직 아직,0.2
5,나나,0.2
5,어떡,0.2
5,자꾸 자꾸,0.2
5,그대 영원,0.2
5,보고 보고,0.2
5,만큼 사랑,0.2
5,서로 사랑,0.2
5,눈물 사랑,0.2
5,가슴 사랑,0.2
5,사랑 아직,0.2
5,하나요,0.2
5,노력,0.2
5,여요,0.2
5,다른 사람,0.2
5,사랑 아무,0.2
5,사랑 한단,0.2
5,행복 행복,0.2
5,생각 생각,0.2
5,사랑 사랑,0.2
5,사랑 눈물,0.2
5,성공,0.2
5,사람 사람,0.2
5,안녕 안녕,0.2
5,사랑 사람,0.2
5,혼자 혼자,0.2
5,더라면,0.2
5,어요 사랑,0.2
5,그대만,0.2
5,사랑 하니,0.2
5,그대 모습,0.2
5,하루 지나,0.2
5,연락,0.2
5,그대 기억,0.2
5,눈물 그대,0.2
5,가끔 생각,0.2
5,그대 사람,0.2
5,사람 사랑,0.2
5,혼자 사랑,0.2
5,언제 그대,0.2
5,번호,0.2
5,아직 사랑,0.2
5,애매,0.2
5,그대 마음,0.2
5,우리 헤어,0.2
5,마음 그대,0.2
5,우리 이별,0.2
5,그대 어요,0.2
5,미안 미안,0.2
5,그대 생각,0.2
5,나나 나나,0.2
5,그대 오늘,0.2
5,오늘 그대,0.2
5,그대 얼굴,0.2
5,사랑 그대,0.2
5,다른 사랑,0.2
5,바보 사랑,0.2
5,사랑 이별,0.2
5,그대 사랑,0.2
5,그대 그대,0.2
5,사랑 사랑 사랑,0.2
5,그때 그때,0.2
5,사람 그대,0.2
5,생각 그대,0.2
5,어요 그대,0.2
5,나나 나나 나나,0.2
5,사랑 어요,0.2
5,나나 나나 나나 나나,0.2
5,그대 그대 그대,0.2
5,나나 나나 나나 나나 나나,0.2
5,사랑 사랑 사랑 사랑,0.2
5,달라 달라,0.2
5,사랑 사랑 사랑 사랑 사랑,0.2
